Марка,Модель,Год выпуска,Цена в г.Владивосток,Цена на аукционе,Двигатель,Мощность,Пробег,URL,Возраст,Марка_код,Модель_код,Коробка передач_механика,Коробка передач_не указано,Цвет_желтый,Цвет_зеленый,Цвет_золотой,Цвет_коричневый,Цвет_не указано,Цвет_оранжевый,Цвет_розовый,Цвет_серебристый,Цвет_серый,Цвет_синий,Цвет_фиолетовый,Цвет_черный,Новый,год,месяц,день,день_недели,квартал,день_года,викенд,сезон,дней_с_публикации
Infiniti,"QX80  2018, 12000",2018,2861419,4318300,5600,,12000,https://autosender.ru/avto-iz-kitaya/infiniti/qx80/19895154,7,32,5013,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Mercedes-Benz,"A-klasse AMG  автомат, 2021, 7300",2021,2861419,1364930,1300,,7300,https://autosender.ru/avto-iz-kitaya/mercedes-benz/a-klasse-amg/19889363,4,49,665,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Buick,"Envision  автомат, 2024, 380",2024,2873621,1408330,1500,,380,https://autosender.ru/avto-iz-kitaya/buick/envision/19885640,1,7,2961,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,2025,3,7,4,1,66,0,2,125
Mercedes-Benz,"AMG GLC  автомат, 2025, 1300",2025,2873621,3458980,2000,,1300,https://autosender.ru/avto-iz-kitaya/mercedes-benz/amg-glc/19909357,0,49,1063,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Audi,"A6  автомат, 2019, 2890",2019,2873621,2256800,2000,,2890,https://autosender.ru/avto-iz-kitaya/audi/a6/19908649,6,2,877,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Audi,"A4  автомат, 2022, 4100",2022,2873621,1939980,2000,,4100,https://autosender.ru/avto-iz-kitaya/audi/a4/19908602,3,2,799,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,2025,3,7,4,1,66,0,2,125
BMW,"X3 M  автомат, 2018, 8740",2018,2873621,1822800,2000,,8740,https://autosender.ru/avto-iz-kitaya/bmw/x3-m/19908486,7,4,6454,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Audi,"A3  автомат, 2021, 4400",2021,2873621,1182650,1400,,4400,https://autosender.ru/avto-iz-kitaya/audi/a3/19908433,4,2,713,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,2025,3,7,4,1,66,0,2,125
Mercedes-Benz,"Maybach GLS  автомат, 2021, 4300",2021,2873621,13844600,3000,,4300,https://autosender.ru/avto-iz-kitaya/mercedes-benz/maybach-gls/19908383,4,49,4332,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Xpeng,"P7  2020, 9400",2020,2873621,1009050,2000,,9400,https://autosender.ru/avto-iz-kitaya/xpeng/p7/19907471,5,69,4586,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Mercedes-Benz,"C-klasse AMG  автомат, 2022, 4380",2022,2873621,2167830,1500,,4380,https://autosender.ru/avto-iz-kitaya/mercedes-benz/c-klasse-amg/19906969,3,49,1796,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
BMW,"5er  автомат, 2018, 5900",2018,2873621,1798930,2000,,5900,https://autosender.ru/avto-iz-kitaya/bmw/5er/19904935,7,4,452,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Mercedes-Benz,"C-klasse AMG  автомат, 2021, 4080",2021,2873621,3325525,2000,,4080,https://autosender.ru/avto-iz-kitaya/mercedes-benz/c-klasse-amg/19903457,4,49,1754,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
BMW,"4er  автомат, 2017, 7700",2017,2873621,1267280,2000,,7700,https://autosender.ru/avto-iz-kitaya/bmw/4er/19902770,8,4,369,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,2025,3,7,4,1,66,0,2,125
BMW,"3er  автомат, 2018, 6800",2018,2873621,1180480,2000,,6800,https://autosender.ru/avto-iz-kitaya/bmw/3er/19901665,7,4,219,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Xpeng,"G3  2020, 9250",2020,2873621,648830,2000,,9250,https://autosender.ru/avto-iz-kitaya/xpeng/g3/19900771,5,69,3280,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,2025,3,7,4,1,66,0,2,125
MG,"MG6  автомат, 2021, 5300",2021,2873621,520800,1500,,5300,https://autosender.ru/avto-iz-kitaya/mg/mg6/19899912,4,44,4233,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,2025,3,7,4,1,66,0,2,125
BMW,"X1  автомат, 2022, 5090",2022,2873621,1408330,2000,,5090,https://autosender.ru/avto-iz-kitaya/bmw/x1/19899837,3,4,6397,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,2025,3,7,4,1,66,0,2,125
Xpeng,"G3  2022, 3830",2022,2873621,782285,2000,,3830,https://autosender.ru/avto-iz-kitaya/xpeng/g3/19897451,3,69,3284,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Mercedes-Benz,"C-klasse AMG  автомат, 2023, 3000",2023,2873621,3667300,2000,,3000,https://autosender.ru/avto-iz-kitaya/mercedes-benz/c-klasse-amg/19896564,2,49,1825,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Mercedes-Benz,"C-klasse AMG  автомат, 2023, 2470",2023,2873621,4264050,2000,,2470,https://autosender.ru/avto-iz-kitaya/mercedes-benz/c-klasse-amg/19896103,2,49,1823,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
MG,"MG4  2023, 1410",2023,2873621,683550,2000,,1410,https://autosender.ru/avto-iz-kitaya/mg/mg4/19895750,2,44,4192,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,2025,3,7,4,1,66,0,2,125
Mercedes-Benz,"C-klasse AMG  автомат, 2022, 3800",2022,2873621,3352650,2000,,3800,https://autosender.ru/avto-iz-kitaya/mercedes-benz/c-klasse-amg/19895216,3,49,1792,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
BMW,"2er  механика, 2015, 9000",2015,2873621,746480,1500,,9000,https://autosender.ru/avto-iz-kitaya/bmw/2er/19895120,10,4,60,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,2025,3,7,4,1,66,0,2,125
Audi,"Q3  автомат, 2022, 3850",2022,2873621,1562400,1400,,3850,https://autosender.ru/avto-iz-kitaya/audi/q3/19906917,3,2,4907,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,2025,3,7,4,1,66,0,2,125
Audi,"A3  автомат, 2021, 4100",2021,2873621,1139250,1400,,4100,https://autosender.ru/avto-iz-kitaya/audi/a3/19906128,4,2,712,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Audi,"A6  автомат, 2021, 3400",2021,2873621,2690800,2000,,3400,https://autosender.ru/avto-iz-kitaya/audi/a6/19906028,4,2,901,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Audi,"Q3  автомат, 2021, 4200",2021,2873621,1701280,2000,,4200,https://autosender.ru/avto-iz-kitaya/audi/q3/19905897,4,2,4904,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
MG,"MG5 / GT  автомат, 2022, 1000",2022,2873621,377580,1500,,1000,https://autosender.ru/avto-iz-kitaya/mg/mg5-/-gt/19903363,3,44,4206,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Audi,"A4  автомат, 2023, 800",2023,2873621,2083200,2000,,800,https://autosender.ru/avto-iz-kitaya/audi/a4/19901967,2,2,811,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,2025,3,7,4,1,66,0,2,125
Audi,"Q5 Sportback  автомат, 2022, 3740",2022,2873621,2701650,2000,,3740,https://autosender.ru/avto-iz-kitaya/audi/q5-sportback/19901302,3,2,4966,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Audi,"A3  автомат, 2021, 3000",2021,2873621,1180480,1400,,3000,https://autosender.ru/avto-iz-kitaya/audi/a3/19900994,4,2,708,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
BMW,"3er  автомат, 2017, 7130",2017,2873621,1019900,2000,,7130,https://autosender.ru/avto-iz-kitaya/bmw/3er/19897502,8,4,203,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Audi,"A3  автомат, 2023, 1200",2023,2873621,1343230,1400,,1200,https://autosender.ru/avto-iz-kitaya/audi/a3/19896801,2,2,726,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
BMW,"X3 M  автомат, 2021, 6000",2021,2873621,1939980,2000,,6000,https://autosender.ru/avto-iz-kitaya/bmw/x3-m/19896029,4,4,6480,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,2025,3,7,4,1,66,0,2,125
BMW,"3er  автомат, 2018, 8000",2018,2873621,1104530,2000,,8000,https://autosender.ru/avto-iz-kitaya/bmw/3er/19908624,7,4,222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
BMW,"1M  автомат, 2021, 5100",2021,2873621,1017730,1500,,5100,https://autosender.ru/avto-iz-kitaya/bmw/1m/19902214,4,4,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Buick,"Envision  автомат, 2022, 4960",2022,2873621,1082830,1500,,4960,https://autosender.ru/avto-iz-kitaya/buick/envision/19905796,3,7,2957,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Hyundai,"Elantra N  автомат, 2021, 2800",2021,2873621,865830,1400,,2800,https://autosender.ru/avto-iz-kitaya/hyundai/elantra-n/19904926,4,30,2812,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
BMW,"5er  автомат, 2017, 12000",2017,2873621,1209775,2000,,12000,https://autosender.ru/avto-iz-kitaya/bmw/5er/19904837,8,4,435,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
BMW,"3er  автомат, 2016, 10200",2016,2873621,697655,2000,,10200,https://autosender.ru/avto-iz-kitaya/bmw/3er/19904213,9,4,191,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Buick,"GL8  автомат, 2021, 3200",2021,2873621,1399650,2000,,3200,https://autosender.ru/avto-iz-kitaya/buick/gl8/19903832,4,7,3306,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Porsche,"718  автомат, 2016, 4000",2016,2873621,2907800,2000,,4000,https://autosender.ru/avto-iz-kitaya/porsche/718/19903498,9,54,567,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
BMW,"X5  автомат, 2015, 10100",2015,2873621,1505980,2000,,10100,https://autosender.ru/avto-iz-kitaya/bmw/x5/19901632,10,4,6530,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
BMW,"X2  автомат, 2022, 2200",2022,2873621,1399650,2000,,2200,https://autosender.ru/avto-iz-kitaya/bmw/x2/19898846,3,4,6439,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
BMW,"X2  автомат, 2021, 4300",2021,2873621,1158780,2000,,4300,https://autosender.ru/avto-iz-kitaya/bmw/x2/19897014,4,4,6434,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,2025,3,7,4,1,66,0,2,125
Buick,"GL8  механика, 2017, 15000",2017,2873621,781200,2500,,15000,https://autosender.ru/avto-iz-kitaya/buick/gl8/19909306,8,7,3354,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Mitsubishi,"Lancer  механика, 2012, 5500",2012,2873621,236530,1800,,5500,https://autosender.ru/avto-iz-kitaya/mitsubishi/lancer/19908179,13,50,3993,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Mitsubishi,"Pajero Sport  автомат, 2013, 14400",2013,2873621,583730,3000,,14400,https://autosender.ru/avto-iz-kitaya/mitsubishi/pajero-sport/19907474,12,50,4605,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
BMW,"3er  автомат, 2018, 11500",2018,2873621,1071980,2000,,11500,https://autosender.ru/avto-iz-kitaya/bmw/3er/19905826,7,4,212,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Porsche,"Cayenne  автомат, 2019, 9900",2019,6923045,4869480,3000,,9900,https://autosender.ru/avto-iz-kitaya/porsche/cayenne/19905433,6,54,2265,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,2025,3,7,4,1,66,0,2,125
Buick,"LaCrosse  автомат, 2022, 2700",2022,6923045,1180480,1500,,2700,https://autosender.ru/avto-iz-kitaya/buick/lacrosse/19905235,3,7,3972,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Geely,"Xingrui  автомат, 2023, 1200",2023,6923045,575050,1500,,1200,https://autosender.ru/avto-iz-kitaya/geely/xingrui/19905224,2,24,6768,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
BMW,"3er  автомат, 2015, 13400",2015,6923045,637980,2000,,13400,https://autosender.ru/avto-iz-kitaya/bmw/3er/19905037,10,4,185,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
BMW,"5er  автомат, 2013, 12000",2013,6923045,746480,2000,,12000,https://autosender.ru/avto-iz-kitaya/bmw/5er/19903577,12,4,415,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Mitsubishi,"Freeca  автомат, 2011, 14500",2011,6923045,128030,2000,,14500,https://autosender.ru/avto-iz-kitaya/mitsubishi/freeca/19903200,14,50,3256,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Mitsubishi,"ASX  механика, 2013, 7130",2013,6923045,236530,1600,,7130,https://autosender.ru/avto-iz-kitaya/mitsubishi/asx/19902994,12,50,1104,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Mitsubishi,"Outlander  автомат, 2010, 16000",2010,6923045,291865,3000,,16000,https://autosender.ru/avto-iz-kitaya/mitsubishi/outlander/19902971,15,50,4568,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
BMW,"5er  автомат, 2014, 13000",2014,6923045,755160,2000,,13000,https://autosender.ru/avto-iz-kitaya/bmw/5er/19902193,11,4,424,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Geely,"Xingrui  автомат, 2021, 5200",2021,6923045,616280,2000,,5200,https://autosender.ru/avto-iz-kitaya/geely/xingrui/19901332,4,24,6765,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
BMW,"X1  механика, 2012, 15000",2012,6923045,301630,2000,,15000,https://autosender.ru/avto-iz-kitaya/bmw/x1/19900836,13,4,6414,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
BMW,"1M  механика, 2018, 4400",2018,6923045,670530,1500,,4400,https://autosender.ru/avto-iz-kitaya/bmw/1m/19898415,7,4,29,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Buick,"GL8  механика, 2017, 6330",2017,6923045,965650,2500,,6330,https://autosender.ru/avto-iz-kitaya/buick/gl8/19896744,8,7,3362,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Porsche,"Macan  автомат, 2022, 2700",2022,6923045,4394250,2000,,2700,https://autosender.ru/avto-iz-kitaya/porsche/macan/19868664,3,54,4310,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,2025,3,7,4,1,66,0,2,125
Hyundai,"Elantra N  автомат, 2021, 8450",2021,6923045,659680,1500,,8450,https://autosender.ru/avto-iz-kitaya/hyundai/elantra-n/19864668,4,30,2816,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Porsche,"Panamera  автомат, 2019, 10300",2019,6923045,5186300,2900,,10300,https://autosender.ru/avto-iz-kitaya/porsche/panamera/19858372,6,54,4628,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Cadillac,"XTS  механика, 2018, 10900",2018,6923045,1039430,2000,,10900,https://autosender.ru/avto-iz-kitaya/cadillac/xts/19908712,7,8,6742,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
BMW,"X1  автомат, 2018, 5760",2018,6923045,1074150,2000,,5760,https://autosender.ru/avto-iz-kitaya/bmw/x1/19907868,7,4,6370,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Mitsubishi,"ASX  автомат, 2015, 10700",2015,6923045,292950,2000,,10700,https://autosender.ru/avto-iz-kitaya/mitsubishi/asx/19907140,10,50,1097,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Land,"Rover Range Rover Evoque  автомат, 2025, 100",2025,6923045,17989300,3000,,100,https://autosender.ru/avto-iz-kitaya/land-rover/range-rover-evoque/19907067,0,38,5392,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,2025,3,7,4,1,66,0,2,125
BMW,"3er  автомат, 2023, 1400",2023,6923045,2493330,2000,,1400,https://autosender.ru/avto-iz-kitaya/bmw/3er/19906113,2,4,302,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,2025,3,7,4,1,66,0,2,125
Cadillac,"XT6  автомат, 2020, 9500",2020,6923045,1592780,2000,,9500,https://autosender.ru/avto-iz-kitaya/cadillac/xt6/19906107,5,8,6735,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
BMW,"i5  2024, 1600",2024,6923045,3135650,2000,,1600,https://autosender.ru/avto-iz-kitaya/bmw/i5/19905399,1,4,6985,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,2025,3,7,4,1,66,0,2,125
BMW,"3er  автомат, 2023, 1100",2023,6923045,2484650,2000,,1100,https://autosender.ru/avto-iz-kitaya/bmw/3er/19905200,2,4,301,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Xpeng,"P7  2022, 3300",2022,6923045,1497300,2000,,3300,https://autosender.ru/avto-iz-kitaya/xpeng/p7/19904693,3,69,4591,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
BMW,"5er  автомат, 2021, 3900",2021,6923045,3309250,2000,,3900,https://autosender.ru/avto-iz-kitaya/bmw/5er/19904568,4,4,490,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2025,3,7,4,1,66,0,2,125
Cadillac,"CT6  механика, 2020, 4600",2020,6923045,1898750,2000,,4600,https://autosender.ru/avto-iz-kitaya/cadillac/ct6/19904562,5,8,2075,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
BMW,"X1  автомат, 2023, 2010",2023,6923045,1625330,1500,,2010,https://autosender.ru/avto-iz-kitaya/bmw/x1/19902136,2,4,6408,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,2025,3,7,4,1,66,0,2,125
BMW,"4er  автомат, 2014, 8100",2014,6923045,1451730,2000,,8100,https://autosender.ru/avto-iz-kitaya/bmw/4er/19901797,11,4,362,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
Cadillac,"CT5  механика, 2023, 3000",2023,6923045,1668730,2000,,3000,https://autosender.ru/avto-iz-kitaya/cadillac/ct5/19900738,2,8,2062,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025,3,7,4,1,66,0,2,125
